timestamp,app_name,window_title,category,time_spent_sec,idle_time_sec,hour,day_of_week,is_weekend,label
2026-02-27 01:08:20.130479,chrome.exe,Instagram - Google Chrome,browser,5.01,0.09,1,4,0,
2026-02-27 01:08:25.142274,chrome.exe,New Tab - Google Chrome,browser,5.01,0.0,1,4,0,
2026-02-27 01:08:30.151094,chrome.exe,YouTube - Google Chrome,browser,5.01,0.0,1,4,0,
2026-02-27 01:08:35.174215,chrome.exe,Instagram - Google Chrome,browser,5.02,0.03,1,4,0,
2026-02-27 01:09:05.182912,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,30.01,0.01,1,4,0,
2026-02-27 01:09:10.188126,chrome.exe,Google Chrome,browser,5.01,1.36,1,4,0,
2026-02-27 01:09:45.199220,chrome.exe,ChatGPT - Google Chrome,browser,35.01,2.19,1,4,0,
2026-02-27 01:10:10.211503,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.11,1,4,0,
2026-02-27 01:10:20.215203,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,10.0,0.34,1,4,0,
2026-02-27 01:11:50.261595,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,90.05,0.7,1,4,0,
2026-02-27 01:12:15.273072,chrome.exe,Instagram - Google Chrome,browser,25.01,1.86,1,4,0,
2026-02-27 01:19:55.391684,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,460.12,0.0,1,4,0,
2026-02-27 01:23:55.443408,chrome.exe,Instagram - Google Chrome,browser,240.05,0.0,1,4,0,
2026-02-27 01:24:00.459739,chrome.exe,Instagram • Messages - Google Chrome,browser,5.02,0.0,1,4,0,
2026-02-27 01:27:50.514037,chrome.exe,Instagram - Google Chrome,browser,230.05,0.02,1,4,0,
2026-02-27 01:30:40.549963,chrome.exe,(1) Instagram - Google Chrome,browser,170.04,4.88,1,4,0,
2026-02-27 01:32:40.577290,chrome.exe,Instagram - Google Chrome,browser,120.03,0.16,1,4,0,
2026-02-27 01:37:05.637085,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,265.06,0.02,1,4,0,
2026-02-27 01:37:10.658283,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.02,0.0,1,4,0,
2026-02-27 01:41:35.734580,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,265.08,0.0,1,4,0,
2026-02-27 01:42:00.741264,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,25.01,0.53,1,4,0,
2026-02-27 01:42:05.760866,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.02,0.2,1,4,0,
2026-02-27 01:42:10.766756,chrome.exe,Instagram - Google Chrome,browser,5.01,0.02,1,4,0,
2026-02-27 01:42:15.775536,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,5.01,0.0,1,4,0,
2026-02-27 01:44:00.811628,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,105.04,0.01,1,4,0,
2026-02-27 01:44:10.829146,chrome.exe,Instagram - Google Chrome,browser,10.02,1.27,1,4,0,
2026-02-27 01:45:55.853863,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,105.02,0.06,1,4,0,
2026-02-27 01:46:00.864937,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,1,4,0,
2026-02-27 01:46:05.874742,chrome.exe,Instagram - Google Chrome,browser,5.01,4.0,1,4,0,
2026-02-27 01:46:45.900500,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.03,0.0,1,4,0,
2026-02-27 01:46:55.910234,chrome.exe,Instagram - Google Chrome,browser,10.01,1.23,1,4,0,
2026-02-27 01:47:10.923655,chrome.exe,Ishq Hai X Kabira X Ve Kamleya | 7 Mins Long Romantic Bollywood Mashup| 2025 Trending Romantic Remix - YouTube - Google Chrome,browser,15.01,0.0,1,4,0,
2026-02-27 01:50:05.976168,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,175.05,0.52,1,4,0,
2026-02-27 01:50:15.984512,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,10.01,0.01,1,4,0,
2026-02-27 01:50:20.993637,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,5.01,0.11,1,4,0,
2026-02-27 01:50:41.029378,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.04,0.06,1,4,0,
2026-02-27 01:51:11.058217,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,30.03,0.01,1,4,0,
2026-02-27 01:51:21.066004,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.01,0.12,1,4,0,
2026-02-27 01:51:26.074758,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,5.01,0.12,1,4,0,
2026-02-27 01:51:31.088115,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.01,0.0,1,4,0,
2026-02-27 01:51:36.104421,chrome.exe,Instagram - Google Chrome,browser,5.02,0.0,1,4,0,
2026-02-27 01:52:51.125595,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,75.02,0.02,1,4,0,
2026-02-27 01:53:16.141432,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,25.02,0.17,1,4,0,
2026-02-27 01:53:26.149215,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.05,1,4,0,
2026-02-27 01:53:41.153759,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,15.0,0.01,1,4,0,
2026-02-27 01:53:46.158880,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,5.01,0.0,1,4,0,
2026-02-27 01:55:31.190521,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,105.03,0.01,1,4,0,
2026-02-27 01:56:06.210751,chrome.exe,Instagram - Google Chrome,browser,35.02,0.02,1,4,0,
2026-02-27 01:56:11.222470,chrome.exe,Sanun Nahar Wale Pool Te Bulake - Lyrical | Sayonee Mera Mahi | Noor Jehan | Punjabi Ghazal - YouTube - Google Chrome,browser,5.01,0.0,1,4,0,
2026-02-27 01:58:16.254226,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,125.03,0.88,1,4,0,
2026-02-27 01:58:21.262886,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.02,1,4,0,
2026-02-27 02:01:56.348819,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,215.09,0.14,2,4,0,
2026-02-27 02:02:01.358419,explorer.exe,,other,5.01,0.01,2,4,0,
2026-02-27 02:02:06.362594,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,5.0,0.01,2,4,0,
2026-02-27 02:02:26.370342,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,20.01,0.02,2,4,0,
2026-02-27 02:02:31.375360,chrome.exe,"Surili Akhiyon Wale (Lyrics) - Rahat Fateh Ali Khan, Suzanne D'Mello - YouTube - Google Chrome",browser,5.01,0.0,2,4,0,
2026-02-27 02:05:31.420526,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,180.05,0.02,2,4,0,
2026-02-27 02:05:36.436086,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.02,0.7,2,4,0,
2026-02-27 02:05:41.442763,chrome.exe,Instagram • Messages - Google Chrome,browser,5.01,0.0,2,4,0,
2026-02-27 02:05:56.459083,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,15.02,0.0,2,4,0,
2026-02-27 02:06:31.471738,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,35.01,0.0,2,4,0,
2026-02-27 02:06:41.482018,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,10.01,1.08,2,4,0,
2026-02-27 02:07:41.499298,code.exe,train_model.py - project1 - Visual Studio Code,study,60.02,0.09,2,4,0,
2026-02-27 02:08:16.520811,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,35.02,0.0,2,4,0,
2026-02-27 02:32:29.314926,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,15.0,0.01,2,4,0,
2026-02-27 02:32:34.333526,explorer.exe,,other,5.02,0.0,2,4,0,
2026-02-27 02:32:39.339372,chrome.exe,Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal - YouTube - Google Chrome,browser,5.01,0.12,2,4,0,
2026-02-27 02:33:04.346756,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,25.01,0.62,2,4,0,
2026-02-27 02:33:49.362997,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,45.02,0.0,2,4,0,
2026-02-27 02:33:54.367971,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.0,0.0,2,4,0,
2026-02-27 02:34:14.382001,chrome.exe,Instagram • Messages - Google Chrome,browser,20.01,0.0,2,4,0,
2026-02-27 02:35:49.525376,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,95.14,0.97,2,4,0,
2026-02-27 02:36:44.584751,chrome.exe,Instagram - Google Chrome,browser,55.06,0.0,2,4,0,
2026-02-27 02:37:19.597103,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,35.01,0.02,2,4,0,
2026-02-27 02:37:29.602492,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,10.01,0.0,2,4,0,
2026-02-27 02:37:34.619789,snippingtool.exe,Snipping Tool Overlay,other,5.02,0.08,2,4,0,
2026-02-27 02:37:39.624706,snippingtool.exe,Snipping Tool,other,5.0,0.27,2,4,0,
2026-02-27 02:37:54.708886,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.08,0.23,2,4,0,
2026-02-27 02:39:04.729312,chrome.exe,Instagram - Google Chrome,browser,70.02,0.0,2,4,0,
2026-02-27 02:39:44.750248,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.02,0.02,2,4,0,
2026-02-27 02:39:54.755852,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,10.01,0.0,2,4,0,
2026-02-27 02:40:09.764537,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.02,2,4,0,
2026-02-27 02:41:09.897898,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,60.13,0.14,2,4,0,
2026-02-27 02:41:14.915047,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.02,0.0,2,4,0,
2026-02-27 02:41:29.923384,code.exe,feature_engineering.py - project1 - Visual Studio Code,study,15.01,0.39,2,4,0,
2026-02-27 02:41:44.931377,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,15.01,0.06,2,4,0,
2026-02-27 02:42:14.939564,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.09,2,4,0,
2026-02-27 02:42:19.945709,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,2,4,0,
2026-02-27 02:42:34.957145,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.0,2,4,0,
2026-02-27 02:42:39.964263,chrome.exe,Instagram - Google Chrome,browser,5.01,0.02,2,4,0,
2026-02-27 02:42:54.971798,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.0,2,4,0,
2026-02-27 02:43:19.979065,code.exe,train_model.py - project1 - Visual Studio Code,study,25.01,0.02,2,4,0,
2026-02-27 02:43:55.011068,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,35.03,1.42,2,4,0,
2026-02-27 02:44:15.024480,chrome.exe,Instagram - Google Chrome,browser,20.01,0.02,2,4,0,
2026-02-27 02:45:10.038043,code.exe,train_model.py - project1 - Visual Studio Code,study,55.01,0.0,2,4,0,
2026-02-27 02:45:15.044408,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.02,2,4,0,
2026-02-27 02:45:55.053953,code.exe,train_model.py - project1 - Visual Studio Code,study,40.01,0.0,2,4,0,
2026-02-27 02:46:00.065058,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.01,2,4,0,
2026-02-27 02:46:30.072421,code.exe,train_model.py - project1 - Visual Studio Code,study,30.01,0.19,2,4,0,
2026-02-27 02:46:35.108921,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.04,0.0,2,4,0,
2026-02-27 02:46:40.114274,code.exe,train_model.py - project1 - Visual Studio Code,study,5.01,0.41,2,4,0,
2026-02-27 02:46:45.121076,code.exe,● train_model.py - project1 - Visual Studio Code,study,5.01,0.16,2,4,0,
2026-02-27 02:46:50.124673,code.exe,train_model.py - project1 - Visual Studio Code,study,5.0,0.02,2,4,0,
2026-02-27 02:46:55.131950,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.0,2,4,0,
2026-02-27 02:47:25.173205,code.exe,train_model.py - project1 - Visual Studio Code,study,30.04,0.05,2,4,0,
2026-02-27 02:47:35.197984,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.02,0.0,2,4,0,
2026-02-27 02:47:40.204289,chrome.exe,(1) Instagram - Google Chrome,browser,5.01,0.02,2,4,0,
2026-02-27 02:48:15.227754,chrome.exe,Instagram • Messages - Google Chrome,browser,35.02,0.0,2,4,0,
2026-02-27 02:48:20.235057,chrome.exe,Instagram - Google Chrome,browser,5.01,0.01,2,4,0,
2026-02-27 02:49:00.246210,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.01,0.02,2,4,0,
2026-02-27 02:49:15.252092,code.exe,predict.py - project1 - Visual Studio Code,study,15.01,0.0,2,4,0,
2026-02-27 02:49:20.256763,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,2,4,0,
2026-02-27 02:49:30.261511,code.exe,predict.py - project1 - Visual Studio Code,study,10.0,0.06,2,4,0,
2026-02-27 02:49:35.267201,code.exe,● predict.py - project1 - Visual Studio Code,study,5.01,0.02,2,4,0,
2026-02-27 02:49:50.273454,code.exe,predict.py - project1 - Visual Studio Code,study,15.01,0.53,2,4,0,
2026-02-27 02:49:55.278709,code.exe,● predict.py - project1 - Visual Studio Code,study,5.01,0.01,2,4,0,
2026-02-27 02:50:05.282719,code.exe,predict.py - project1 - Visual Studio Code,study,10.0,0.0,2,4,0,
2026-02-27 02:50:30.289958,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.0,2,4,0,
2026-02-27 02:50:40.298228,code.exe,predict.py - project1 - Visual Studio Code,study,10.01,0.0,2,4,0,
2026-02-27 02:50:45.305445,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.16,2,4,0,
2026-02-27 02:51:00.328336,code.exe,predict.py - project1 - Visual Studio Code,study,15.02,0.3,2,4,0,
2026-02-27 02:51:10.332543,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.0,2,4,0,
2026-02-27 02:51:35.343481,chrome.exe,Instagram - Google Chrome,browser,25.01,0.11,2,4,0,
2026-02-27 02:51:40.349753,explorer.exe,,other,5.01,0.0,2,4,0,
2026-02-27 02:51:45.357465,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.01,2,4,0,
2026-02-27 02:52:20.407185,code.exe,predict.py - project1 - Visual Studio Code,study,35.05,0.0,2,4,0,
2026-02-27 02:52:30.423503,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.02,0.17,2,4,0,
2026-02-27 02:52:35.430020,explorer.exe,,other,5.01,0.06,2,4,0,
2026-02-27 02:52:55.439650,chrome.exe,Instagram • Messages - Google Chrome,browser,20.01,0.0,2,4,0,
2026-02-27 02:53:00.446899,chrome.exe,Instagram - Google Chrome,browser,5.01,0.0,2,4,0,
2026-02-27 02:53:05.451435,code.exe,predict.py - project1 - Visual Studio Code,study,5.0,1.66,2,4,0,
2026-02-27 02:53:55.465980,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,50.01,0.14,2,4,0,
2026-02-27 02:54:10.476999,code.exe,predict.py - project1 - Visual Studio Code,study,15.01,0.47,2,4,0,
2026-02-27 02:54:15.482901,code.exe,● predict.py - project1 - Visual Studio Code,study,5.01,0.01,2,4,0,
2026-02-27 02:54:50.512113,code.exe,predict.py - project1 - Visual Studio Code,study,35.03,0.02,2,4,0,
2026-02-27 02:55:00.549281,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.04,0.05,2,4,0,
2026-02-27 02:55:35.561431,chrome.exe,Instagram - Google Chrome,browser,35.01,0.01,2,4,0,
2026-02-27 02:55:40.570211,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.0,2,4,0,
2026-02-27 02:55:50.576725,chrome.exe,Instagram - Google Chrome,browser,10.01,0.14,2,4,0,
2026-02-27 02:56:25.623959,explorer.exe,,other,35.05,0.02,2,4,0,
2026-02-27 02:57:05.633658,code.exe,predict.py - project1 - Visual Studio Code,study,40.01,0.0,2,4,0,
2026-02-27 02:57:10.637689,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.12,2,4,0,
2026-02-27 02:57:15.641628,chrome.exe,Instagram - Google Chrome,browser,5.0,0.66,2,4,0,
2026-02-27 02:57:25.645677,chrome.exe,Instagram • Messages - Google Chrome,browser,10.0,4.45,2,4,0,
2026-02-27 02:57:30.654765,chrome.exe,difference between meditation and medication - Google Search - Google Chrome,browser,5.01,0.98,2,4,0,
2026-02-27 02:58:10.664261,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.01,0.0,2,4,0,
2026-02-27 02:58:15.667438,chrome.exe,difference between meditation and medication - Google Search - Google Chrome,browser,5.0,0.02,2,4,0,
2026-02-27 02:58:25.670623,chrome.exe,Instagram • Messages - Google Chrome,browser,10.0,0.02,2,4,0,
2026-02-27 02:58:50.677408,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.0,2,4,0,
2026-02-27 02:59:05.684610,code.exe,alert.py - project1 - Visual Studio Code,study,15.01,4.31,2,4,0,
2026-02-27 02:59:10.687698,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,2,4,0,
2026-02-27 03:00:20.700332,code.exe,alert.py - project1 - Visual Studio Code,study,70.01,0.02,3,4,0,
2026-02-27 03:00:45.705993,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.0,3,4,0,
2026-02-27 03:01:00.712267,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.81,3,4,0,
2026-02-27 03:01:25.719231,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,25.01,0.0,3,4,0,
2026-02-27 03:01:40.725506,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.02,3,4,0,
2026-02-27 03:01:45.731700,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.56,3,4,0,
2026-02-27 03:01:50.735194,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:02:40.744709,code.exe,alert.py - project1 - Visual Studio Code,study,50.01,2.88,3,4,0,
2026-02-27 03:02:45.747875,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:02:50.750947,code.exe,alert.py - project1 - Visual Studio Code,study,5.0,0.72,3,4,0,
2026-02-27 03:03:20.759068,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.0,3,4,0,
2026-02-27 03:04:00.768032,code.exe,alert.py - project1 - Visual Studio Code,study,40.01,0.08,3,4,0,
2026-02-27 03:04:20.773934,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.0,3,4,0,
2026-02-27 03:04:50.782302,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,1.03,3,4,0,
2026-02-27 03:05:15.792122,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,25.01,0.0,3,4,0,
2026-02-27 03:05:35.798532,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.02,3,4,0,
2026-02-27 03:07:35.817098,code.exe,alert.py - project1 - Visual Studio Code,study,120.02,0.84,3,4,0,
2026-02-27 03:08:30.829318,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,55.01,0.36,3,4,0,
2026-02-27 03:08:35.836207,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:08:50.842592,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.0,3,4,0,
2026-02-27 03:09:50.854387,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,60.01,0.17,3,4,0,
2026-02-27 03:09:55.859386,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:12:05.883496,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,130.02,0.11,3,4,0,
2026-02-27 03:12:10.888965,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.02,3,4,0,
2026-02-27 03:12:25.896377,chrome.exe,Instagram • Messages - Google Chrome,browser,15.01,0.78,3,4,0,
2026-02-27 03:14:40.919356,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,135.02,0.02,3,4,0,
2026-02-27 03:14:45.922540,code.exe,● smart_blocker.py - project1 - Visual Studio Code,study,5.0,0.02,3,4,0,
2026-02-27 03:14:50.926853,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:15:00.931143,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,10.0,0.0,3,4,0,
2026-02-27 03:15:05.934923,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.03,3,4,0,
2026-02-27 03:15:10.940708,explorer.exe,,other,5.01,0.2,3,4,0,
2026-02-27 03:15:30.948081,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,20.01,2.06,3,4,0,
2026-02-27 03:15:35.954294,chrome.exe,Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:15:40.958351,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,5.0,0.08,3,4,0,
2026-02-27 03:15:45.966985,chrome.exe,New Tab - Google Chrome,browser,5.01,1.59,3,4,0,
2026-02-27 03:15:50.973928,chrome.exe,YouTube - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:15:55.980969,chrome.exe,Navjot Ahuja - Khat (Lyrics) | Tere liye mandir jaaun - YouTube - Google Chrome,browser,5.01,0.01,3,4,0,
2026-02-27 03:16:05.984661,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,10.0,0.0,3,4,0,
2026-02-27 03:16:10.993439,chrome.exe,Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:16:15.999104,chrome.exe,Instagram - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:16:36.006585,chrome.exe,Instagram • Messages - Google Chrome,browser,20.01,0.14,3,4,0,
2026-02-27 03:16:56.014703,chrome.exe,Instagram - Google Chrome,browser,20.01,0.02,3,4,0,
2026-02-27 03:17:01.019096,explorer.exe,Snap Assist,other,5.0,0.95,3,4,0,
2026-02-27 03:17:06.024153,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,5.01,0.16,3,4,0,
2026-02-27 03:17:11.029462,chrome.exe,New Tab - Google Chrome,browser,5.01,0.01,3,4,0,
2026-02-27 03:17:16.034674,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.31,3,4,0,
2026-02-27 03:17:31.040865,code.exe,smart_blocker.py - project1 - Visual Studio Code,study,15.01,0.2,3,4,0,
2026-02-27 03:17:51.046565,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.06,3,4,0,
2026-02-27 03:18:51.060422,chrome.exe,Instagram - Google Chrome,browser,60.01,0.0,3,4,0,
2026-02-27 03:19:11.067189,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.3,3,4,0,
2026-02-27 03:19:31.073572,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,20.01,0.09,3,4,0,
2026-02-27 03:20:21.081681,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,50.01,0.05,3,4,0,
2026-02-27 03:21:11.091776,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,50.01,0.0,3,4,0,
2026-02-27 03:21:16.098091,chrome.exe,Instagram - Google Chrome,browser,5.01,0.23,3,4,0,
2026-02-27 03:23:11.120786,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,115.02,0.02,3,4,0,
2026-02-27 03:24:01.131989,code.exe,activity_dataset.csv - project1 - Visual Studio Code,study,50.01,0.0,3,4,0,
2026-02-27 03:24:11.136952,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.0,0.66,3,4,0,
2026-02-27 03:25:56.156489,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,105.02,0.11,3,4,0,
2026-02-27 03:26:11.167308,chrome.exe,New Tab - Google Chrome,browser,15.01,1.11,3,4,0,
2026-02-27 03:26:26.173049,chrome.exe,what do you mean by dashboard in project - Google Search - Google Chrome,browser,15.01,0.62,3,4,0,
2026-02-27 03:26:31.178936,chrome.exe,Instagram • Messages - Google Chrome,browser,5.01,0.0,3,4,0,
2026-02-27 03:26:51.184608,chrome.exe,what do you mean by dashboard in project - Google Search - Google Chrome,browser,20.01,1.22,3,4,0,
2026-02-27 03:27:01.191607,chrome.exe,what do you mean by Streamlit - Google Search - Google Chrome,browser,10.01,0.23,3,4,0,
2026-02-27 03:27:11.197191,chrome.exe,New Tab - Google Chrome,browser,10.01,0.0,3,4,0,
2026-02-27 03:27:16.201550,chrome.exe,what is good to do streamlit or matplotlib - Google Search - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:27:41.211617,chrome.exe,what is good to do streamlit and matplotlib - Google Search - Google Chrome,browser,25.01,0.0,3,4,0,
2026-02-27 03:27:46.216164,chrome.exe,Instagram • Messages - Google Chrome,browser,5.0,0.02,3,4,0,
2026-02-27 03:27:56.220683,chrome.exe,what is good to do streamlit and matplotlib - Google Search - Google Chrome,browser,10.0,0.03,3,4,0,
2026-02-27 03:28:21.226595,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.52,3,4,0,
2026-02-27 03:29:26.236773,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,65.01,0.0,3,4,0,
2026-02-27 03:29:31.245713,chrome.exe,Instagram • Messages - Google Chrome,browser,5.01,0.02,3,4,0,
2026-02-27 03:30:06.253292,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,35.01,0.59,3,4,0,
2026-02-27 03:30:46.264212,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.01,0.02,3,4,0,
2026-02-27 03:30:51.268258,chrome.exe,Instagram • Messages - Google Chrome,browser,5.0,0.0,3,4,0,
2026-02-27 03:31:06.274044,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,15.01,0.0,3,4,0,
2026-02-27 03:31:36.282129,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.08,3,4,0,
2026-02-27 03:31:51.287611,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,15.01,0.01,3,4,0,
2026-02-27 03:32:41.298482,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,50.01,0.0,3,4,0,
2026-02-27 03:32:46.302066,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,0.11,3,4,0,
2026-02-27 03:32:56.311415,code.exe,dashboard.py - project1 - Visual Studio Code,study,10.01,0.53,3,4,0,
2026-02-27 03:33:01.314498,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.67,3,4,0,
2026-02-27 03:33:06.325100,code.exe,● dashboard.py - project1 - Visual Studio Code,study,5.01,0.02,3,4,0,
