timestamp,app_name,window_title,category,time_spent_sec,idle_time_sec,hour,day_of_week,is_weekend,label,prev_app,app_switch,is_night,is_distraction,is_study,distraction_streak,study_streak
2026-02-27 03:55:41.827171,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.16,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:55:51.842248,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.02,0.0,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:55:56.849168,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.05,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:56:51.860097,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,55.01,2.81,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:57:01.864049,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.0,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:57:06.868200,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,0.0,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:57:36.876062,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,0.0,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:57:46.881402,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.01,0.0,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:58:01.886464,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.05,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:59:16.900138,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,75.01,0.0,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:59:21.905714,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.01,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 03:59:26.911437,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.01,0.0,3,4,0,,chrome.exe,1,1,False,True,0,1
2026-02-27 03:59:56.919079,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,1.12,3,4,0,,code.exe,1,1,True,False,1,0
2026-02-27 04:00:06.926128,chrome.exe,New Tab - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:00:31.932881,chrome.exe,aayushabashyal99-lab · GitHub - Google Chrome,browser,25.01,0.67,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:00:36.938455,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.09,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:01:16.945444,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,40.01,0.01,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:01:21.961685,explorer.exe,,other,5.02,0.09,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:01:26.965962,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.02,4,4,0,,explorer.exe,1,0,True,False,2,0
2026-02-27 04:01:36.974262,chrome.exe,aayushabashyal99-lab · GitHub - Google Chrome,browser,10.01,0.05,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:01:46.980910,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.06,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:01:51.987031,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,3.14,4,4,0,,chrome.exe,0,0,True,False,5,0
2026-02-27 04:02:16.992860,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.89,4,4,0,,chrome.exe,0,0,True,False,6,0
2026-02-27 04:02:21.995650,chrome.exe,Sign in to GitHub · GitHub - Google Chrome,browser,5.0,0.17,4,4,0,,chrome.exe,0,0,True,False,7,0
2026-02-27 04:02:32.002362,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.09,4,4,0,,chrome.exe,0,0,True,False,8,0
2026-02-27 04:02:37.007746,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.36,4,4,0,,chrome.exe,0,0,True,False,9,0
2026-02-27 04:02:47.017266,chrome.exe,New repository - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,10,0
2026-02-27 04:02:52.020968,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,11,0
2026-02-27 04:03:22.034596,chrome.exe,Instagram • Messages - Google Chrome,browser,30.01,0.0,4,4,0,,chrome.exe,0,0,True,False,12,0
2026-02-27 04:03:27.041674,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.09,4,4,0,,chrome.exe,0,0,True,False,13,0
2026-02-27 04:03:42.050687,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.3,4,4,0,,chrome.exe,0,0,True,False,14,0
2026-02-27 04:04:02.060249,chrome.exe,New repository - Google Chrome,browser,20.01,0.0,4,4,0,,chrome.exe,0,0,True,False,15,0
2026-02-27 04:04:07.064203,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,16,0
2026-02-27 04:04:12.071248,chrome.exe,(1) Instagram • Messages - Google Chrome,browser,5.01,0.17,4,4,0,,chrome.exe,0,0,True,False,17,0
2026-02-27 04:04:17.093404,chrome.exe,GitHub · Change is constant. GitHub keeps you ahead. · GitHub - Google Chrome,browser,5.02,1.41,4,4,0,,chrome.exe,0,0,True,False,18,0
2026-02-27 04:04:22.098671,chrome.exe,Sign in to GitHub · GitHub - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,19,0
2026-02-27 04:04:27.104875,chrome.exe,GitHub - Google Chrome,browser,5.01,0.01,4,4,0,,chrome.exe,0,0,True,False,20,0
2026-02-27 04:04:32.109633,chrome.exe,New repository - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,21,0
2026-02-27 04:04:37.116969,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,2.73,4,4,0,,chrome.exe,0,0,True,False,22,0
2026-02-27 04:04:47.123545,chrome.exe,New repository - Google Chrome,browser,10.01,0.02,4,4,0,,chrome.exe,0,0,True,False,23,0
2026-02-27 04:04:52.142,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.02,0.08,4,4,0,,chrome.exe,0,0,True,False,24,0
2026-02-27 04:05:12.151963,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.01,4,4,0,,chrome.exe,0,0,True,False,25,0
2026-02-27 04:06:17.166126,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,65.01,0.0,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:06:27.170327,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.38,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:06:32.174858,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.0,0.44,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:07:47.189472,chrome.exe,Instagram - Google Chrome,browser,75.01,1.48,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:08:07.196676,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,20.01,0.03,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:09:07.208827,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,60.01,0.0,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:09:12.214107,explorer.exe,,other,5.01,2.78,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:09:22.217561,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.0,0.0,4,4,0,,explorer.exe,1,0,True,False,2,0
2026-02-27 04:10:32.231816,chrome.exe,Instagram - Google Chrome,browser,70.01,0.0,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:11:02.242504,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.12,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:12:02.255558,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,60.01,0.3,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:12:17.261617,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.02,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:13:17.275996,chrome.exe,Instagram - Google Chrome,browser,60.01,0.0,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:13:22.281461,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:13:32.285350,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,10.0,0.0,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:13:37.289208,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,1.31,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:15:12.309582,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,95.02,2.55,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:15:17.313283,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,5.0,0.01,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:16:37.333959,chrome.exe,Instagram - Google Chrome,browser,80.02,2.58,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:16:52.343450,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.0,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:18:27.359031,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,95.02,0.22,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:18:32.365540,chrome.exe,aayushabashyal99-lab · GitHub - Google Chrome,browser,5.01,0.0,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:18:52.373236,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,20.01,0.19,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:18:57.380256,chrome.exe,anti-procrastination-ai/Data at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:19:12.387485,chrome.exe,anti-procrastination-ai/Data/Processed/engineered_dataset.csv at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,15.01,0.02,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:19:17.393374,chrome.exe,anti-procrastination-ai/Data/Processed at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,5,0
2026-02-27 04:19:27.403520,chrome.exe,anti-procrastination-ai/Data/Raw/activity_dataset.csv at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,10.01,0.44,4,4,0,,chrome.exe,0,0,True,False,6,0
2026-02-27 04:19:32.412530,chrome.exe,anti-procrastination-ai/Model at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,7,0
2026-02-27 04:19:37.418425,chrome.exe,anti-procrastination-ai/Model/procrastination_model.pkl at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.02,4,4,0,,chrome.exe,0,0,True,False,8,0
2026-02-27 04:19:42.425651,chrome.exe,anti-procrastination-ai/src at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,1.08,4,4,0,,chrome.exe,0,0,True,False,9,0
2026-02-27 04:19:47.432892,chrome.exe,anti-procrastination-ai/Model/procrastination_model.pkl at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.01,4,4,0,,chrome.exe,0,0,True,False,10,0
2026-02-27 04:19:52.437362,openwith.exe,,other,5.0,0.05,4,4,0,,chrome.exe,1,0,True,False,11,0
2026-02-27 04:19:57.443050,chrome.exe,anti-procrastination-ai/Model/procrastination_model.pkl at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,openwith.exe,1,0,True,False,12,0
2026-02-27 04:20:02.450617,notepad.exe,procrastination_model.pkl - Notepad,study,5.01,0.11,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:20:07.458280,chrome.exe,anti-procrastination-ai/Model/procrastination_model.pkl at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.41,4,4,0,,notepad.exe,1,0,True,False,1,0
2026-02-27 04:20:12.466284,chrome.exe,anti-procrastination-ai/Model at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.25,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:20:17.471967,chrome.exe,anti-procrastination-ai/Data/Processed/engineered_dataset.csv at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:20:22.487566,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.02,0.09,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:20:37.493590,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,15.01,0.0,4,4,0,,chrome.exe,0,0,True,False,5,0
2026-02-27 04:21:32.506890,chrome.exe,Instagram - Google Chrome,browser,55.01,1.38,4,4,0,,chrome.exe,0,0,True,False,6,0
2026-02-27 04:21:57.519735,chrome.exe,Stories • Instagram - Google Chrome,browser,25.01,0.0,4,4,0,,chrome.exe,0,0,True,False,7,0
2026-02-27 04:22:02.525316,chrome.exe,Instagram - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,8,0
2026-02-27 04:22:12.532592,chrome.exe,Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal - YouTube - Google Chrome,browser,10.01,0.39,4,4,0,,chrome.exe,0,0,True,False,9,0
2026-02-27 04:22:32.543492,chrome.exe,Stories • Instagram - Google Chrome,browser,20.01,0.09,4,4,0,,chrome.exe,0,0,True,False,10,0
2026-02-27 04:22:37.551047,chrome.exe,Instagram - Google Chrome,browser,5.01,1.94,4,4,0,,chrome.exe,0,0,True,False,11,0
2026-02-27 04:22:47.560195,chrome.exe,Stories • Instagram - Google Chrome,browser,10.01,0.2,4,4,0,,chrome.exe,0,0,True,False,12,0
2026-02-27 04:22:52.564504,chrome.exe,Thodi Der -Full Video | Half Girlfriend | Arjun Kapoor & Shraddha Kapoor | Farhan S & Shreya Ghoshal - YouTube - Google Chrome,browser,5.0,1.08,4,4,0,,chrome.exe,0,0,True,False,13,0
2026-02-27 04:23:12.575699,chrome.exe,Instagram - Google Chrome,browser,20.01,0.0,4,4,0,,chrome.exe,0,0,True,False,14,0
2026-02-27 04:25:02.593908,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,110.02,0.0,4,4,0,,chrome.exe,0,0,True,False,15,0
2026-02-27 04:25:37.602872,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,35.01,0.0,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:27:32.624603,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,115.02,0.0,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:27:37.629989,chrome.exe,New Tab - Google Chrome,browser,5.01,0.59,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:27:57.640313,chrome.exe,what exactly write in readme file - Google Search - Google Chrome,browser,20.01,0.02,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:28:02.646610,chrome.exe,New repository - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:28:27.656327,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,25.01,0.0,4,4,0,,chrome.exe,0,0,True,False,5,0
2026-02-27 04:28:32.663938,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.84,4,4,0,,chrome.exe,0,0,True,False,6,0
2026-02-27 04:29:07.675202,chrome.exe,New File at / · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,35.01,0.0,4,4,0,,chrome.exe,0,0,True,False,7,0
2026-02-27 04:29:12.683219,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.66,4,4,0,,chrome.exe,0,0,True,False,8,0
2026-02-27 04:29:17.687811,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,9,0
2026-02-27 04:29:22.694275,chrome.exe,aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,5.01,4.22,4,4,0,,chrome.exe,0,0,True,False,10,0
2026-02-27 04:29:32.701376,chrome.exe,Stock-Price-Prediction-using-LSTM/README.md at main · aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,10.01,0.44,4,4,0,,chrome.exe,0,0,True,False,11,0
2026-02-27 04:29:37.705899,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,12,0
2026-02-27 04:29:42.713596,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,13,0
2026-02-27 04:29:47.720731,code.exe,engineered_dataset.csv - project1 - Visual Studio Code,study,5.01,0.05,4,4,0,,chrome.exe,1,0,False,True,0,1
2026-02-27 04:29:57.725765,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.01,0.0,4,4,0,,code.exe,1,0,True,False,1,0
2026-02-27 04:30:02.734439,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,2,0
2026-02-27 04:30:17.743619,chrome.exe,Add project title to README · aayushabashyal99-lab/anti-procrastination-ai@126bb0a - Google Chrome,browser,15.01,0.03,4,4,0,,chrome.exe,0,0,True,False,3,0
2026-02-27 04:30:22.749616,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,4,0
2026-02-27 04:30:32.756719,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,5,0
2026-02-27 04:30:47.763126,chrome.exe,New Tab - Google Chrome,browser,15.01,0.72,4,4,0,,chrome.exe,0,0,True,False,6,0
2026-02-27 04:31:02.769386,chrome.exe,how to write the bold or highlight in readme file - Google Search - Google Chrome,browser,15.01,0.0,4,4,0,,chrome.exe,0,0,True,False,7,0
2026-02-27 04:31:07.775832,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,1.92,4,4,0,,chrome.exe,0,0,True,False,8,0
2026-02-27 04:31:12.783705,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,1.11,4,4,0,,chrome.exe,0,0,True,False,9,0
2026-02-27 04:31:17.791307,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.59,4,4,0,,chrome.exe,0,0,True,False,10,0
2026-02-27 04:31:22.810823,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.02,0.0,4,4,0,,chrome.exe,0,0,True,False,11,0
2026-02-27 04:31:32.819448,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,10.01,2.0,4,4,0,,chrome.exe,0,0,True,False,12,0
2026-02-27 04:31:37.825973,chrome.exe,aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,5.01,0.34,4,4,0,,chrome.exe,0,0,True,False,13,0
2026-02-27 04:31:42.834567,chrome.exe,Stock-Price-Prediction-using-LSTM/README.md at main · aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,14,0
2026-02-27 04:31:47.839780,snippingtool.exe,Snipping Tool Overlay,other,5.01,0.05,4,4,0,,chrome.exe,1,0,True,False,15,0
2026-02-27 04:31:52.847476,snippingtool.exe,Snipping Tool,other,5.01,0.06,4,4,0,,snippingtool.exe,0,0,True,False,16,0
2026-02-27 04:32:02.863571,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,10.02,0.0,4,4,0,,snippingtool.exe,1,0,True,False,17,0
2026-02-27 04:32:12.878849,chrome.exe,Stock-Price-Prediction-using-LSTM/README.md at main · aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,10.02,2.48,4,4,0,,chrome.exe,0,0,True,False,18,0
2026-02-27 04:32:17.885229,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,19,0
2026-02-27 04:32:22.899194,snippingtool.exe,Snipping Tool Overlay,other,5.01,0.02,4,4,0,,chrome.exe,1,0,True,False,20,0
2026-02-27 04:32:27.907280,snippingtool.exe,Snipping Tool,other,5.01,0.14,4,4,0,,snippingtool.exe,0,0,True,False,21,0
2026-02-27 04:33:07.921628,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,40.01,0.0,4,4,0,,snippingtool.exe,1,0,True,False,22,0
2026-02-27 04:33:12.930134,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,5.01,0.08,4,4,0,,chrome.exe,0,0,True,False,23,0
2026-02-27 04:33:27.938415,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,15.01,0.0,4,4,0,,chrome.exe,0,0,True,False,24,0
2026-02-27 04:33:52.950710,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,25.01,0.0,4,4,0,,chrome.exe,0,0,True,False,25,0
2026-02-27 04:34:12.963123,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,20.01,0.0,4,4,0,,chrome.exe,0,0,True,False,26,0
2026-02-27 04:34:17.971754,snippingtool.exe,Snipping Tool Overlay,other,5.01,0.02,4,4,0,,chrome.exe,1,0,True,False,27,0
2026-02-27 04:34:32.982962,chrome.exe,Editing anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,15.01,2.41,4,4,0,,snippingtool.exe,1,0,True,False,28,0
2026-02-27 04:34:57.996946,chrome.exe,anti-procrastination-ai/README.md at main · aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,25.01,0.02,4,4,0,,chrome.exe,0,0,True,False,29,0
2026-02-27 04:35:08.005309,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,10.01,0.08,4,4,0,,chrome.exe,0,0,True,False,30,0
2026-02-27 04:35:23.013417,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,15.01,0.0,4,4,0,,chrome.exe,0,0,True,False,31,0
2026-02-27 04:35:28.020588,explorer.exe,,other,5.01,0.08,4,4,0,,chrome.exe,1,0,True,False,32,0
2026-02-27 04:35:58.032764,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,30.01,0.03,4,4,0,,explorer.exe,1,0,True,False,33,0
2026-02-27 04:36:03.041012,explorer.exe,,other,5.01,0.16,4,4,0,,chrome.exe,1,0,True,False,34,0
2026-02-27 04:37:03.058939,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,60.02,0.01,4,4,0,,explorer.exe,1,0,True,False,35,0
2026-02-27 04:37:13.066878,chrome.exe,General - Google Chrome,browser,10.01,0.06,4,4,0,,chrome.exe,0,0,True,False,36,0
2026-02-27 04:37:38.080772,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,25.01,2.34,4,4,0,,chrome.exe,0,0,True,False,37,0
2026-02-27 04:37:53.090075,chrome.exe,aayushabashyal99-lab/anti-procrastination-ai - Google Chrome,browser,15.01,0.02,4,4,0,,chrome.exe,0,0,True,False,38,0
2026-02-27 04:38:03.097138,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,39,0
2026-02-27 04:38:23.110518,chrome.exe,aayushabashyal99-lab/Stock-Price-Prediction-using-LSTM - Google Chrome,browser,20.01,0.01,4,4,0,,chrome.exe,0,0,True,False,40,0
2026-02-27 04:38:33.118065,chrome.exe,General - Google Chrome,browser,10.01,0.38,4,4,0,,chrome.exe,0,0,True,False,41,0
2026-02-27 04:38:43.126575,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,42,0
2026-02-27 04:38:48.135385,chrome.exe,Your Repositories - Google Chrome,browser,5.01,0.97,4,4,0,,chrome.exe,0,0,True,False,43,0
2026-02-27 04:38:58.144088,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,10.01,1.22,4,4,0,,chrome.exe,0,0,True,False,44,0
2026-02-27 04:39:13.155230,chrome.exe,aayushabashyal99-lab/Guardian_Link1: sample project app - Google Chrome,browser,15.01,1.84,4,4,0,,chrome.exe,0,0,True,False,45,0
2026-02-27 04:39:18.174923,chrome.exe,General - Google Chrome,browser,5.02,0.0,4,4,0,,chrome.exe,0,0,True,False,46,0
2026-02-27 04:39:23.179918,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,47,0
2026-02-27 04:39:38.189672,chrome.exe,aayushabashyal99-lab/GuardianLink: Idea - Google Chrome,browser,15.01,3.42,4,4,0,,chrome.exe,0,0,True,False,48,0
2026-02-27 04:39:48.197781,chrome.exe,General - Google Chrome,browser,10.01,0.0,4,4,0,,chrome.exe,0,0,True,False,49,0
2026-02-27 04:39:53.209138,chrome.exe,aayushabashyal99-lab - Google Chrome,browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,50,0
2026-02-27 04:39:58.217075,chrome.exe,Your Repositories - Google Chrome,browser,5.01,0.03,4,4,0,,chrome.exe,0,0,True,False,51,0
2026-02-27 04:40:03.221970,chrome.exe,New Tab - Google Chrome,browser,5.0,0.0,4,4,0,,chrome.exe,0,0,True,False,52,0
2026-02-27 04:40:08.228346,chrome.exe,"Your projects - Overleaf, Online LaTeX Editor - Google Chrome",browser,5.01,0.0,4,4,0,,chrome.exe,0,0,True,False,53,0
2026-02-27 04:40:23.238284,chrome.exe,Resume - Online LaTeX Editor Overleaf - Google Chrome,browser,15.01,0.52,4,4,0,,chrome.exe,0,0,True,False,54,0
2026-02-27 04:41:38.261337,chrome.exe,Resume-Boosting Project Ideas - Google Chrome,browser,75.02,0.02,4,4,0,,chrome.exe,0,0,True,False,55,0
2026-02-27 04:41:43.269541,chrome.exe,Your Repositories - Google Chrome,browser,5.01,2.88,4,4,0,,chrome.exe,0,0,True,False,56,0
